Reaction ID,Reaction Name,Equation,Compartment,minimalmodelnoaperture_pfba,minimalmodelnoaperture_max,minimalmodelnoaperture_min,minimalmodel_pfba,minimalmodel_max,minimalmodel_min
ACETYLGLUTKIN_RXN_p_gc_2,ACETYLGLUTKIN-RXN:Acetylglutamate kinase_gc_2,ACETYL_GLU_p_gc_2 + 0.9 ATP_p_gc_2 + 0.1 PROTON_p_gc_2 + 0.1 aATP_p_gc_2 --> 0.8 ADP_p_gc_2 + N_ACETYL_GLUTAMYL_P_p_gc_2 + 0.2 aADP_p_gc_2,p_gc_2,-2.85930051100594e-34,NA,NA,0.0,NA,NA
ACETYLGLUTKIN_RXN_p_gc_3,ACETYLGLUTKIN-RXN:Acetylglutamate kinase_gc_3,ACETYL_GLU_p_gc_3 + 0.9 ATP_p_gc_3 + 0.1 PROTON_p_gc_3 + 0.1 aATP_p_gc_3 --> 0.8 ADP_p_gc_3 + N_ACETYL_GLUTAMYL_P_p_gc_3 + 0.2 aADP_p_gc_3,p_gc_3,1.243174135219973e-35,NA,NA,0.0,NA,NA
ACETYLGLUTKIN_RXN_p_gc_4,ACETYLGLUTKIN-RXN:Acetylglutamate kinase_gc_4,ACETYL_GLU_p_gc_4 + 0.9 ATP_p_gc_4 + 0.1 PROTON_p_gc_4 + 0.1 aATP_p_gc_4 --> 0.8 ADP_p_gc_4 + N_ACETYL_GLUTAMYL_P_p_gc_4 + 0.2 aADP_p_gc_4,p_gc_4,0.0,NA,NA,0.0,NA,NA
2KG_OAA_mc_me_1,2KG_OAA_mc_me_1,2_KETOGLUTARATE_m_me_1 + OXALACETIC_ACID_c_me_1 <=> 2_KETOGLUTARATE_c_me_1 + OXALACETIC_ACID_m_me_1,mc_me_1,0.0,NA,NA,0.0,NA,NA
2KG_OAA_mc_me_2,2KG_OAA_mc_me_2,2_KETOGLUTARATE_m_me_2 + OXALACETIC_ACID_c_me_2 <=> 2_KETOGLUTARATE_c_me_2 + OXALACETIC_ACID_m_me_2,mc_me_2,0.0,NA,NA,0.0,NA,NA
2KG_OAA_mc_me_3,2KG_OAA_mc_me_3,2_KETOGLUTARATE_m_me_3 + OXALACETIC_ACID_c_me_3 <=> 2_KETOGLUTARATE_c_me_3 + OXALACETIC_ACID_m_me_3,mc_me_3,0.0,NA,NA,0.0,NA,NA
2KG_OAA_mc_me_4,2KG_OAA_mc_me_4,2_KETOGLUTARATE_m_me_4 + OXALACETIC_ACID_c_me_4 <=> 2_KETOGLUTARATE_c_me_4 + OXALACETIC_ACID_m_me_4,mc_me_4,0.0,NA,NA,0.0,NA,NA
2KG_OAA_mc_gc_1,2KG_OAA_mc_gc_1,2_KETOGLUTARATE_m_gc_1 + OXALACETIC_ACID_c_gc_1 <=> 2_KETOGLUTARATE_c_gc_1 + OXALACETIC_ACID_m_gc_1,mc_gc_1,-0.0004717587675693727,NA,NA,-4.45748108426095e-11,NA,NA
2KG_OAA_mc_gc_2,2KG_OAA_mc_gc_2,2_KETOGLUTARATE_m_gc_2 + OXALACETIC_ACID_c_gc_2 <=> 2_KETOGLUTARATE_c_gc_2 + OXALACETIC_ACID_m_gc_2,mc_gc_2,0.0,NA,NA,0.0,NA,NA
2KG_OAA_mc_gc_3,2KG_OAA_mc_gc_3,2_KETOGLUTARATE_m_gc_3 + OXALACETIC_ACID_c_gc_3 <=> 2_KETOGLUTARATE_c_gc_3 + OXALACETIC_ACID_m_gc_3,mc_gc_3,0.0,NA,NA,2.3569325516520845e-17,NA,NA
2KG_OAA_mc_gc_4,2KG_OAA_mc_gc_4,2_KETOGLUTARATE_m_gc_4 + OXALACETIC_ACID_c_gc_4 <=> 2_KETOGLUTARATE_c_gc_4 + OXALACETIC_ACID_m_gc_4,mc_gc_4,-0.0004933878631333886,NA,NA,-0.00047823312600787866,NA,NA
LEUCINE_TRNA_LIGASE_RXN_c_me_1,LEUCINE--TRNA-LIGASE-RXN:Leucine--tRNA ligase_me_1,0.65 ATP_c_me_1 + LEU_c_me_1 + LEU_tRNAs_c_me_1 + PROTON_c_me_1 + 0.35 aATP_c_me_1 --> AMP_c_me_1 + Charged_LEU_tRNAs_c_me_1 + 0.65 PPI_c_me_1 + 0.35 aPPI_c_me_1,c_me_1,0.0,NA,NA,0.0,NA,NA
LEUCINE_TRNA_LIGASE_RXN_c_me_2,LEUCINE--TRNA-LIGASE-RXN:Leucine--tRNA ligase_me_2,0.65 ATP_c_me_2 + LEU_c_me_2 + LEU_tRNAs_c_me_2 + PROTON_c_me_2 + 0.35 aATP_c_me_2 --> AMP_c_me_2 + Charged_LEU_tRNAs_c_me_2 + 0.65 PPI_c_me_2 + 0.35 aPPI_c_me_2,c_me_2,0.0,NA,NA,0.0,NA,NA
LEUCINE_TRNA_LIGASE_RXN_c_me_3,LEUCINE--TRNA-LIGASE-RXN:Leucine--tRNA ligase_me_3,0.65 ATP_c_me_3 + LEU_c_me_3 + LEU_tRNAs_c_me_3 + PROTON_c_me_3 + 0.35 aATP_c_me_3 --> AMP_c_me_3 + Charged_LEU_tRNAs_c_me_3 + 0.65 PPI_c_me_3 + 0.35 aPPI_c_me_3,c_me_3,0.0,NA,NA,0.0,NA,NA
LEUCINE_TRNA_LIGASE_RXN_c_me_4,LEUCINE--TRNA-LIGASE-RXN:Leucine--tRNA ligase_me_4,0.65 ATP_c_me_4 + LEU_c_me_4 + LEU_tRNAs_c_me_4 + PROTON_c_me_4 + 0.35 aATP_c_me_4 --> AMP_c_me_4 + Charged_LEU_tRNAs_c_me_4 + 0.65 PPI_c_me_4 + 0.35 aPPI_c_me_4,c_me_4,0.0,NA,NA,0.0,NA,NA
LEUCINE_TRNA_LIGASE_RXN_c_gc_1,LEUCINE--TRNA-LIGASE-RXN:Leucine--tRNA ligase_gc_1,0.65 ATP_c_gc_1 + LEU_c_gc_1 + LEU_tRNAs_c_gc_1 + PROTON_c_gc_1 + 0.35 aATP_c_gc_1 --> AMP_c_gc_1 + Charged_LEU_tRNAs_c_gc_1 + 0.65 PPI_c_gc_1 + 0.35 aPPI_c_gc_1,c_gc_1,0.0,NA,NA,0.0,NA,NA
LEUCINE_TRNA_LIGASE_RXN_c_gc_2,LEUCINE--TRNA-LIGASE-RXN:Leucine--tRNA ligase_gc_2,0.65 ATP_c_gc_2 + LEU_c_gc_2 + LEU_tRNAs_c_gc_2 + PROTON_c_gc_2 + 0.35 aATP_c_gc_2 --> AMP_c_gc_2 + Charged_LEU_tRNAs_c_gc_2 + 0.65 PPI_c_gc_2 + 0.35 aPPI_c_gc_2,c_gc_2,0.0,NA,NA,0.0,NA,NA
LEUCINE_TRNA_LIGASE_RXN_c_gc_3,LEUCINE--TRNA-LIGASE-RXN:Leucine--tRNA ligase_gc_3,0.65 ATP_c_gc_3 + LEU_c_gc_3 + LEU_tRNAs_c_gc_3 + PROTON_c_gc_3 + 0.35 aATP_c_gc_3 --> AMP_c_gc_3 + Charged_LEU_tRNAs_c_gc_3 + 0.65 PPI_c_gc_3 + 0.35 aPPI_c_gc_3,c_gc_3,0.0,NA,NA,0.0,NA,NA
LEUCINE_TRNA_LIGASE_RXN_c_gc_4,LEUCINE--TRNA-LIGASE-RXN:Leucine--tRNA ligase_gc_4,0.65 ATP_c_gc_4 + LEU_c_gc_4 + LEU_tRNAs_c_gc_4 + PROTON_c_gc_4 + 0.35 aATP_c_gc_4 --> AMP_c_gc_4 + Charged_LEU_tRNAs_c_gc_4 + 0.65 PPI_c_gc_4 + 0.35 aPPI_c_gc_4,c_gc_4,0.0,NA,NA,0.0,NA,NA
DIAMINOPIMDECARB_RXN_p_me_1,DIAMINOPIMDECARB-RXN:Diaminopimelate decarboxylase_me_1,MESO_DIAMINOPIMELATE_p_me_1 + PROTON_p_me_1 --> CARBON_DIOXIDE_p_me_1 + LYS_p_me_1,p_me_1,0.0,NA,NA,0.0,NA,NA
DIAMINOPIMDECARB_RXN_p_me_2,DIAMINOPIMDECARB-RXN:Diaminopimelate decarboxylase_me_2,MESO_DIAMINOPIMELATE_p_me_2 + PROTON_p_me_2 --> CARBON_DIOXIDE_p_me_2 + LYS_p_me_2,p_me_2,0.16556874626695897,NA,NA,0.1655546753495469,NA,NA
DIAMINOPIMDECARB_RXN_p_me_3,DIAMINOPIMDECARB-RXN:Diaminopimelate decarboxylase_me_3,MESO_DIAMINOPIMELATE_p_me_3 + PROTON_p_me_3 --> CARBON_DIOXIDE_p_me_3 + LYS_p_me_3,p_me_3,0.01839652736299549,NA,NA,0.01839496392772748,NA,NA
DIAMINOPIMDECARB_RXN_p_me_4,DIAMINOPIMDECARB-RXN:Diaminopimelate decarboxylase_me_4,MESO_DIAMINOPIMELATE_p_me_4 + PROTON_p_me_4 --> CARBON_DIOXIDE_p_me_4 + LYS_p_me_4,p_me_4,0.0,NA,NA,0.0,NA,NA
DIAMINOPIMDECARB_RXN_p_gc_1,DIAMINOPIMDECARB-RXN:Diaminopimelate decarboxylase_gc_1,MESO_DIAMINOPIMELATE_p_gc_1 + PROTON_p_gc_1 --> CARBON_DIOXIDE_p_gc_1 + LYS_p_gc_1,p_gc_1,0.0,NA,NA,0.0,NA,NA
DIAMINOPIMDECARB_RXN_p_gc_2,DIAMINOPIMDECARB-RXN:Diaminopimelate decarboxylase_gc_2,MESO_DIAMINOPIMELATE_p_gc_2 + PROTON_p_gc_2 --> CARBON_DIOXIDE_p_gc_2 + LYS_p_gc_2,p_gc_2,0.0,NA,NA,0.0,NA,NA
DIAMINOPIMDECARB_RXN_p_gc_3,DIAMINOPIMDECARB-RXN:Diaminopimelate decarboxylase_gc_3,MESO_DIAMINOPIMELATE_p_gc_3 + PROTON_p_gc_3 --> CARBON_DIOXIDE_p_gc_3 + LYS_p_gc_3,p_gc_3,0.0,NA,NA,3.138056661120882e-17,NA,NA
DIAMINOPIMDECARB_RXN_p_gc_4,DIAMINOPIMDECARB-RXN:Diaminopimelate decarboxylase_gc_4,MESO_DIAMINOPIMELATE_p_gc_4 + PROTON_p_gc_4 --> CARBON_DIOXIDE_p_gc_4 + LYS_p_gc_4,p_gc_4,0.0,NA,NA,-5.5310601239854936e-17,NA,NA
ASPARTATE_TRNA_LIGASE_RXN_c_me_1,ASPARTATE--TRNA-LIGASE-RXN:Aspartate--tRNA ligase_me_1,ASP_tRNAs_c_me_1 + 0.65 ATP_c_me_1 + L_ASPARTATE_c_me_1 + PROTON_c_me_1 + 0.35 aATP_c_me_1 --> AMP_c_me_1 + Charged_ASP_tRNAs_c_me_1 + 0.65 PPI_c_me_1 + 0.35 aPPI_c_me_1,c_me_1,0.0,NA,NA,0.0,NA,NA
ASPARTATE_TRNA_LIGASE_RXN_c_me_2,ASPARTATE--TRNA-LIGASE-RXN:Aspartate--tRNA ligase_me_2,ASP_tRNAs_c_me_2 + 0.65 ATP_c_me_2 + L_ASPARTATE_c_me_2 + PROTON_c_me_2 + 0.35 aATP_c_me_2 --> AMP_c_me_2 + Charged_ASP_tRNAs_c_me_2 + 0.65 PPI_c_me_2 + 0.35 aPPI_c_me_2,c_me_2,0.0,NA,NA,0.0,NA,NA
ASPARTATE_TRNA_LIGASE_RXN_c_me_3,ASPARTATE--TRNA-LIGASE-RXN:Aspartate--tRNA ligase_me_3,ASP_tRNAs_c_me_3 + 0.65 ATP_c_me_3 + L_ASPARTATE_c_me_3 + PROTON_c_me_3 + 0.35 aATP_c_me_3 --> AMP_c_me_3 + Charged_ASP_tRNAs_c_me_3 + 0.65 PPI_c_me_3 + 0.35 aPPI_c_me_3,c_me_3,0.0,NA,NA,0.0,NA,NA
ASPARTATE_TRNA_LIGASE_RXN_c_me_4,ASPARTATE--TRNA-LIGASE-RXN:Aspartate--tRNA ligase_me_4,ASP_tRNAs_c_me_4 + 0.65 ATP_c_me_4 + L_ASPARTATE_c_me_4 + PROTON_c_me_4 + 0.35 aATP_c_me_4 --> AMP_c_me_4 + Charged_ASP_tRNAs_c_me_4 + 0.65 PPI_c_me_4 + 0.35 aPPI_c_me_4,c_me_4,0.0,NA,NA,0.0,NA,NA
ASPARTATE_TRNA_LIGASE_RXN_c_gc_1,ASPARTATE--TRNA-LIGASE-RXN:Aspartate--tRNA ligase_gc_1,ASP_tRNAs_c_gc_1 + 0.65 ATP_c_gc_1 + L_ASPARTATE_c_gc_1 + PROTON_c_gc_1 + 0.35 aATP_c_gc_1 --> AMP_c_gc_1 + Charged_ASP_tRNAs_c_gc_1 + 0.65 PPI_c_gc_1 + 0.35 aPPI_c_gc_1,c_gc_1,0.0,NA,NA,0.0,NA,NA
ASPARTATE_TRNA_LIGASE_RXN_c_gc_2,ASPARTATE--TRNA-LIGASE-RXN:Aspartate--tRNA ligase_gc_2,ASP_tRNAs_c_gc_2 + 0.65 ATP_c_gc_2 + L_ASPARTATE_c_gc_2 + PROTON_c_gc_2 + 0.35 aATP_c_gc_2 --> AMP_c_gc_2 + Charged_ASP_tRNAs_c_gc_2 + 0.65 PPI_c_gc_2 + 0.35 aPPI_c_gc_2,c_gc_2,0.0,NA,NA,0.0,NA,NA
ASPARTATE_TRNA_LIGASE_RXN_c_gc_3,ASPARTATE--TRNA-LIGASE-RXN:Aspartate--tRNA ligase_gc_3,ASP_tRNAs_c_gc_3 + 0.65 ATP_c_gc_3 + L_ASPARTATE_c_gc_3 + PROTON_c_gc_3 + 0.35 aATP_c_gc_3 --> AMP_c_gc_3 + Charged_ASP_tRNAs_c_gc_3 + 0.65 PPI_c_gc_3 + 0.35 aPPI_c_gc_3,c_gc_3,0.0,NA,NA,0.0,NA,NA
ASPARTATE_TRNA_LIGASE_RXN_c_gc_4,ASPARTATE--TRNA-LIGASE-RXN:Aspartate--tRNA ligase_gc_4,ASP_tRNAs_c_gc_4 + 0.65 ATP_c_gc_4 + L_ASPARTATE_c_gc_4 + PROTON_c_gc_4 + 0.35 aATP_c_gc_4 --> AMP_c_gc_4 + Charged_ASP_tRNAs_c_gc_4 + 0.65 PPI_c_gc_4 + 0.35 aPPI_c_gc_4,c_gc_4,0.0,NA,NA,0.0,NA,NA
F16ALDOLASE_RXN_p_me_1,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_me_1,FRUCTOSE_16_DIPHOSPHATE_p_me_1 <=> DIHYDROXY_ACETONE_PHOSPHATE_p_me_1 + GAP_p_me_1,p_me_1,0.006319895719846293,NA,NA,0.006319358621305267,NA,NA
F16ALDOLASE_RXN_p_me_2,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_me_2,FRUCTOSE_16_DIPHOSPHATE_p_me_2 <=> DIHYDROXY_ACETONE_PHOSPHATE_p_me_2 + GAP_p_me_2,p_me_2,-45.52962775419841,NA,NA,-37.40795201767077,NA,NA
F16ALDOLASE_RXN_p_me_3,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_me_3,FRUCTOSE_16_DIPHOSPHATE_p_me_3 <=> DIHYDROXY_ACETONE_PHOSPHATE_p_me_3 + GAP_p_me_3,p_me_3,-38.561660838062686,NA,NA,-47.585557295106305,NA,NA
F16ALDOLASE_RXN_p_me_4,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_me_4,FRUCTOSE_16_DIPHOSPHATE_p_me_4 <=> DIHYDROXY_ACETONE_PHOSPHATE_p_me_4 + GAP_p_me_4,p_me_4,0.0519357750924643,NA,NA,0.05193136131257485,NA,NA
F16ALDOLASE_RXN_p_gc_1,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_gc_1,FRUCTOSE_16_DIPHOSPHATE_p_gc_1 <=> DIHYDROXY_ACETONE_PHOSPHATE_p_gc_1 + GAP_p_gc_1,p_gc_1,-1.123134315295753e-17,NA,NA,0.0,NA,NA
F16ALDOLASE_RXN_p_gc_2,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_gc_2,FRUCTOSE_16_DIPHOSPHATE_p_gc_2 <=> DIHYDROXY_ACETONE_PHOSPHATE_p_gc_2 + GAP_p_gc_2,p_gc_2,-0.021987706422018354,NA,NA,0.0,NA,NA
F16ALDOLASE_RXN_p_gc_3,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_gc_3,FRUCTOSE_16_DIPHOSPHATE_p_gc_3 <=> DIHYDROXY_ACETONE_PHOSPHATE_p_gc_3 + GAP_p_gc_3,p_gc_3,-0.02198770637674565,NA,NA,-0.019571501279058958,NA,NA
F16ALDOLASE_RXN_p_gc_4,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_gc_4,FRUCTOSE_16_DIPHOSPHATE_p_gc_4 <=> DIHYDROXY_ACETONE_PHOSPHATE_p_gc_4 + GAP_p_gc_4,p_gc_4,2.298523523547821e-18,NA,NA,-8.845285835181652e-16,NA,NA
RXN_7978_p_me_1,RXN-7978:NIL_me_1,CPD1F_130_p_me_1 + OXYGEN_MOLECULE_p_me_1 + 2.0 PROTON_p_me_1 + 2.0 Reduced_ferredoxins_p_me_1 --> CPD1F_131_p_me_1 + 2.0 Oxidized_ferredoxins_p_me_1 + WATER_p_me_1,p_me_1,0.0,NA,NA,0.0,NA,NA
RXN_7978_p_me_2,RXN-7978:NIL_me_2,CPD1F_130_p_me_2 + OXYGEN_MOLECULE_p_me_2 + 2.0 PROTON_p_me_2 + 2.0 Reduced_ferredoxins_p_me_2 --> CPD1F_131_p_me_2 + 2.0 Oxidized_ferredoxins_p_me_2 + WATER_p_me_2,p_me_2,0.0,NA,NA,0.0,NA,NA
RXN_7978_p_me_3,RXN-7978:NIL_me_3,CPD1F_130_p_me_3 + OXYGEN_MOLECULE_p_me_3 + 2.0 PROTON_p_me_3 + 2.0 Reduced_ferredoxins_p_me_3 --> CPD1F_131_p_me_3 + 2.0 Oxidized_ferredoxins_p_me_3 + WATER_p_me_3,p_me_3,0.0,NA,NA,0.0,NA,NA
RXN_7978_p_me_4,RXN-7978:NIL_me_4,CPD1F_130_p_me_4 + OXYGEN_MOLECULE_p_me_4 + 2.0 PROTON_p_me_4 + 2.0 Reduced_ferredoxins_p_me_4 --> CPD1F_131_p_me_4 + 2.0 Oxidized_ferredoxins_p_me_4 + WATER_p_me_4,p_me_4,0.0,NA,NA,0.0,NA,NA
RXN_7978_p_gc_1,RXN-7978:NIL_gc_1,CPD1F_130_p_gc_1 + OXYGEN_MOLECULE_p_gc_1 + 2.0 PROTON_p_gc_1 + 2.0 Reduced_ferredoxins_p_gc_1 --> CPD1F_131_p_gc_1 + 2.0 Oxidized_ferredoxins_p_gc_1 + WATER_p_gc_1,p_gc_1,0.0,NA,NA,0.0,NA,NA
RXN_7978_p_gc_2,RXN-7978:NIL_gc_2,CPD1F_130_p_gc_2 + OXYGEN_MOLECULE_p_gc_2 + 2.0 PROTON_p_gc_2 + 2.0 Reduced_ferredoxins_p_gc_2 --> CPD1F_131_p_gc_2 + 2.0 Oxidized_ferredoxins_p_gc_2 + WATER_p_gc_2,p_gc_2,0.0,NA,NA,0.0,NA,NA
RXN_7978_p_gc_3,RXN-7978:NIL_gc_3,CPD1F_130_p_gc_3 + OXYGEN_MOLECULE_p_gc_3 + 2.0 PROTON_p_gc_3 + 2.0 Reduced_ferredoxins_p_gc_3 --> CPD1F_131_p_gc_3 + 2.0 Oxidized_ferredoxins_p_gc_3 + WATER_p_gc_3,p_gc_3,0.0,NA,NA,0.0,NA,NA
RXN_7978_p_gc_4,RXN-7978:NIL_gc_4,CPD1F_130_p_gc_4 + OXYGEN_MOLECULE_p_gc_4 + 2.0 PROTON_p_gc_4 + 2.0 Reduced_ferredoxins_p_gc_4 --> CPD1F_131_p_gc_4 + 2.0 Oxidized_ferredoxins_p_gc_4 + WATER_p_gc_4,p_gc_4,0.0,NA,NA,0.0,NA,NA
Photon_tx_me_1,Photon_tx_me_1,X_Photon_t_me_1 --> Photon_e_me_1,tx_me_1,0.0,NA,NA,0.0,NA,NA
Photon_tx_me_2,Photon_tx_me_2,X_Photon_t_me_2 --> Photon_e_me_2,tx_me_2,1000.0,NA,NA,1000.0,NA,NA
Photon_tx_me_3,Photon_tx_me_3,X_Photon_t_me_3 --> Photon_e_me_3,tx_me_3,1000.0,NA,NA,1000.0,NA,NA
Photon_tx_me_4,Photon_tx_me_4,X_Photon_t_me_4 --> Photon_e_me_4,tx_me_4,0.0,NA,NA,0.0,NA,NA
Photon_tx_gc_1,Photon_tx_gc_1,X_Photon_t_gc_1 --> Photon_e_gc_1,tx_gc_1,0.0,NA,NA,0.0,NA,NA
Photon_tx_gc_2,Photon_tx_gc_2,X_Photon_t_gc_2 --> Photon_e_gc_2,tx_gc_2,0.462,NA,NA,0.462,NA,NA
Photon_tx_gc_3,Photon_tx_gc_3,X_Photon_t_gc_3 --> Photon_e_gc_3,tx_gc_3,0.462,NA,NA,0.462,NA,NA
Photon_tx_gc_4,Photon_tx_gc_4,X_Photon_t_gc_4 --> Photon_e_gc_4,tx_gc_4,0.0,NA,NA,0.0,NA,NA
2_METHYL_ACETO_ACETYL_COA_xc_me_1,2-METHYL-ACETO-ACETYL-COA_xc_me_1,2_METHYL_ACETO_ACETYL_COA_x_me_1 <=> 2_METHYL_ACETO_ACETYL_COA_c_me_1,xc_me_1,0.0,NA,NA,0.0,NA,NA
2_METHYL_ACETO_ACETYL_COA_xc_me_2,2-METHYL-ACETO-ACETYL-COA_xc_me_2,2_METHYL_ACETO_ACETYL_COA_x_me_2 <=> 2_METHYL_ACETO_ACETYL_COA_c_me_2,xc_me_2,0.0,NA,NA,-3.4433149454410043e-18,NA,NA
2_METHYL_ACETO_ACETYL_COA_xc_me_3,2-METHYL-ACETO-ACETYL-COA_xc_me_3,2_METHYL_ACETO_ACETYL_COA_x_me_3 <=> 2_METHYL_ACETO_ACETYL_COA_c_me_3,xc_me_3,0.0,NA,NA,5.311827767945508e-18,NA,NA
2_METHYL_ACETO_ACETYL_COA_xc_me_4,2-METHYL-ACETO-ACETYL-COA_xc_me_4,2_METHYL_ACETO_ACETYL_COA_x_me_4 <=> 2_METHYL_ACETO_ACETYL_COA_c_me_4,xc_me_4,0.0,NA,NA,0.0,NA,NA
2_METHYL_ACETO_ACETYL_COA_xc_gc_1,2-METHYL-ACETO-ACETYL-COA_xc_gc_1,2_METHYL_ACETO_ACETYL_COA_x_gc_1 <=> 2_METHYL_ACETO_ACETYL_COA_c_gc_1,xc_gc_1,0.0,NA,NA,0.0,NA,NA
2_METHYL_ACETO_ACETYL_COA_xc_gc_2,2-METHYL-ACETO-ACETYL-COA_xc_gc_2,2_METHYL_ACETO_ACETYL_COA_x_gc_2 <=> 2_METHYL_ACETO_ACETYL_COA_c_gc_2,xc_gc_2,0.0,NA,NA,0.0,NA,NA
2_METHYL_ACETO_ACETYL_COA_xc_gc_3,2-METHYL-ACETO-ACETYL-COA_xc_gc_3,2_METHYL_ACETO_ACETYL_COA_x_gc_3 <=> 2_METHYL_ACETO_ACETYL_COA_c_gc_3,xc_gc_3,0.0,NA,NA,-3.983239628141284e-49,NA,NA
2_METHYL_ACETO_ACETYL_COA_xc_gc_4,2-METHYL-ACETO-ACETYL-COA_xc_gc_4,2_METHYL_ACETO_ACETYL_COA_x_gc_4 <=> 2_METHYL_ACETO_ACETYL_COA_c_gc_4,xc_gc_4,0.0,NA,NA,0.0,NA,NA
F16ALDOLASE_RXN_c_me_1,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_me_1,FRUCTOSE_16_DIPHOSPHATE_c_me_1 <=> DIHYDROXY_ACETONE_PHOSPHATE_c_me_1 + GAP_c_me_1,c_me_1,0.262317570256763,NA,NA,0.2622538698586926,NA,NA
F16ALDOLASE_RXN_c_me_2,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_me_2,FRUCTOSE_16_DIPHOSPHATE_c_me_2 <=> DIHYDROXY_ACETONE_PHOSPHATE_c_me_2 + GAP_c_me_2,c_me_2,-8.20391753127957,NA,NA,-16.325967042558798,NA,NA
F16ALDOLASE_RXN_c_me_3,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_me_3,FRUCTOSE_16_DIPHOSPHATE_c_me_3 <=> DIHYDROXY_ACETONE_PHOSPHATE_c_me_3 + GAP_c_me_3,c_me_3,-18.1308070142855,NA,NA,-9.10700569801363,NA,NA
F16ALDOLASE_RXN_c_me_4,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_me_4,FRUCTOSE_16_DIPHOSPHATE_c_me_4 <=> DIHYDROXY_ACETONE_PHOSPHATE_c_me_4 + GAP_c_me_4,c_me_4,0.24657168291966416,NA,NA,0.2465563745178702,NA,NA
F16ALDOLASE_RXN_c_gc_1,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_gc_1,FRUCTOSE_16_DIPHOSPHATE_c_gc_1 <=> DIHYDROXY_ACETONE_PHOSPHATE_c_gc_1 + GAP_c_gc_1,c_gc_1,5.758150330436758e-05,NA,NA,6.135819965571072e-05,NA,NA
F16ALDOLASE_RXN_c_gc_2,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_gc_2,FRUCTOSE_16_DIPHOSPHATE_c_gc_2 <=> DIHYDROXY_ACETONE_PHOSPHATE_c_gc_2 + GAP_c_gc_2,c_gc_2,-0.004397541284403663,NA,NA,0.019369163085834862,NA,NA
F16ALDOLASE_RXN_c_gc_3,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_gc_3,FRUCTOSE_16_DIPHOSPHATE_c_gc_3 <=> DIHYDROXY_ACETONE_PHOSPHATE_c_gc_3 + GAP_c_gc_3,c_gc_3,-0.004397541332288233,NA,NA,-0.006352514241148844,NA,NA
F16ALDOLASE_RXN_c_gc_4,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_gc_4,FRUCTOSE_16_DIPHOSPHATE_c_gc_4 <=> DIHYDROXY_ACETONE_PHOSPHATE_c_gc_4 + GAP_c_gc_4,c_gc_4,7.019847571669875e-05,NA,NA,6.135821239425311e-05,NA,NA
RXN_9532_p_me_1,RXN-9532:3-oxoacyl-[acyl-carrier protein] reductase_me_1,3_oxo_dodecanoyl_ACPs_p_me_1 + NADPH_p_me_1 + PROTON_p_me_1 --> NADP_p_me_1 + R_3_hydroxydodecanoyl_ACPs_p_me_1,p_me_1,0.0,NA,NA,0.0,NA,NA
RXN_9532_p_me_2,RXN-9532:3-oxoacyl-[acyl-carrier protein] reductase_me_2,3_oxo_dodecanoyl_ACPs_p_me_2 + NADPH_p_me_2 + PROTON_p_me_2 --> NADP_p_me_2 + R_3_hydroxydodecanoyl_ACPs_p_me_2,p_me_2,0.0,NA,NA,0.0,NA,NA
RXN_9532_p_me_3,RXN-9532:3-oxoacyl-[acyl-carrier protein] reductase_me_3,3_oxo_dodecanoyl_ACPs_p_me_3 + NADPH_p_me_3 + PROTON_p_me_3 --> NADP_p_me_3 + R_3_hydroxydodecanoyl_ACPs_p_me_3,p_me_3,0.0,NA,NA,0.0,NA,NA
RXN_9532_p_me_4,RXN-9532:3-oxoacyl-[acyl-carrier protein] reductase_me_4,3_oxo_dodecanoyl_ACPs_p_me_4 + NADPH_p_me_4 + PROTON_p_me_4 --> NADP_p_me_4 + R_3_hydroxydodecanoyl_ACPs_p_me_4,p_me_4,1.915232342747499e-18,NA,NA,0.0,NA,NA
RXN_9532_p_gc_1,RXN-9532:3-oxoacyl-[acyl-carrier protein] reductase_gc_1,3_oxo_dodecanoyl_ACPs_p_gc_1 + NADPH_p_gc_1 + PROTON_p_gc_1 --> NADP_p_gc_1 + R_3_hydroxydodecanoyl_ACPs_p_gc_1,p_gc_1,0.0,NA,NA,0.0,NA,NA
RXN_9532_p_gc_2,RXN-9532:3-oxoacyl-[acyl-carrier protein] reductase_gc_2,3_oxo_dodecanoyl_ACPs_p_gc_2 + NADPH_p_gc_2 + PROTON_p_gc_2 --> NADP_p_gc_2 + R_3_hydroxydodecanoyl_ACPs_p_gc_2,p_gc_2,0.0,NA,NA,0.0,NA,NA
