Reaction ID,Reaction Name,Equation,Compartment,realisticmodelnoaperture_pfba,realisticmodelnoaperture_max,realisticmodelnoaperture_min,realisticmodel_pfba,realisticmodel_max,realisticmodel_min,starchknockoutmodelnoaperture_pfba,starchknockoutmodelnoaperture_max,starchknockoutmodelnoaperture_min,starchknockoutmodel_pfba,starchknockoutmodel_max,starchknockoutmodel_min
PRO_PROTON_vc_me_1,PRO_PROTON_vc_me_1,PROTON_v_me_1 + PRO_c_me_1 --> PROTON_c_me_1 + PRO_v_me_1,vc_me_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
PRO_PROTON_vc_me_2,PRO_PROTON_vc_me_2,PROTON_v_me_2 + PRO_c_me_2 --> PROTON_c_me_2 + PRO_v_me_2,vc_me_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
PRO_PROTON_vc_me_3,PRO_PROTON_vc_me_3,PROTON_v_me_3 + PRO_c_me_3 --> PROTON_c_me_3 + PRO_v_me_3,vc_me_3,0.0012079351276183899,NA,NA,0.001207665173252771,NA,NA,0.0012079351276184003,NA,NA,0.001207648260608036,NA,NA
PRO_PROTON_vc_me_4,PRO_PROTON_vc_me_4,PROTON_v_me_4 + PRO_c_me_4 --> PROTON_c_me_4 + PRO_v_me_4,vc_me_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
PRO_PROTON_vc_gc_1,PRO_PROTON_vc_gc_1,PROTON_v_gc_1 + PRO_c_gc_1 --> PROTON_c_gc_1 + PRO_v_gc_1,vc_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
PRO_PROTON_vc_gc_2,PRO_PROTON_vc_gc_2,PROTON_v_gc_2 + PRO_c_gc_2 --> PROTON_c_gc_2 + PRO_v_gc_2,vc_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
PRO_PROTON_vc_gc_3,PRO_PROTON_vc_gc_3,PROTON_v_gc_3 + PRO_c_gc_3 --> PROTON_c_gc_3 + PRO_v_gc_3,vc_gc_3,0.0,NA,NA,-3.729482335840913e-16,NA,NA,0.0,NA,NA,-1.2777014884893887e-18,NA,NA
PRO_PROTON_vc_gc_4,PRO_PROTON_vc_gc_4,PROTON_v_gc_4 + PRO_c_gc_4 --> PROTON_c_gc_4 + PRO_v_gc_4,vc_gc_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
H2O_xc_me_1,H2O_xc_me_1,WATER_x_me_1 <=> WATER_c_me_1,xc_me_1,1.2021661222539122e-17,NA,NA,-6.989411673029793e-18,NA,NA,0.0,NA,NA,8.387294007635747e-18,NA,NA
H2O_xc_me_2,H2O_xc_me_2,WATER_x_me_2 <=> WATER_c_me_2,xc_me_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,4.0828052355218196e-17,NA,NA
H2O_xc_me_3,H2O_xc_me_3,WATER_x_me_3 <=> WATER_c_me_3,xc_me_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
H2O_xc_me_4,H2O_xc_me_4,WATER_x_me_4 <=> WATER_c_me_4,xc_me_4,0.0,NA,NA,6.226532214286869e-16,NA,NA,0.0,NA,NA,1.4813839029362415e-17,NA,NA
H2O_xc_gc_1,H2O_xc_gc_1,WATER_x_gc_1 <=> WATER_c_gc_1,xc_gc_1,-8.733544863833447e-16,NA,NA,-1.054601459529638e-15,NA,NA,-1.7004825264507544e-28,NA,NA,0.0,NA,NA
H2O_xc_gc_2,H2O_xc_gc_2,WATER_x_gc_2 <=> WATER_c_gc_2,xc_gc_2,0.0,NA,NA,0.0,NA,NA,-5.189933589891449e-33,NA,NA,3.398957630213325e-16,NA,NA
H2O_xc_gc_3,H2O_xc_gc_3,WATER_x_gc_3 <=> WATER_c_gc_3,xc_gc_3,1.0397410876633012e-30,NA,NA,-1.2018433346948462e-19,NA,NA,9.716094892851684e-27,NA,NA,-2.044364154115994e-11,NA,NA
H2O_xc_gc_4,H2O_xc_gc_4,WATER_x_gc_4 <=> WATER_c_gc_4,xc_gc_4,-3.477267344882825e-16,NA,NA,4.466547358007876e-15,NA,NA,0.0,NA,NA,3.918364480884247e-11,NA,NA
sCIT_biomass_me_1,sCIT_biomass_me_1,sCIT_b_me_1 <-- CIT_c_me_1,biomass_me_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
sCIT_biomass_me_2,sCIT_biomass_me_2,sCIT_b_me_2 <-- CIT_c_me_2,biomass_me_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
sCIT_biomass_me_3,sCIT_biomass_me_3,sCIT_b_me_3 <-- CIT_c_me_3,biomass_me_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
sCIT_biomass_me_4,sCIT_biomass_me_4,sCIT_b_me_4 <-- CIT_c_me_4,biomass_me_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
sCIT_biomass_gc_1,sCIT_biomass_gc_1,sCIT_b_gc_1 <-- CIT_c_gc_1,biomass_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
sCIT_biomass_gc_2,sCIT_biomass_gc_2,sCIT_b_gc_2 <-- CIT_c_gc_2,biomass_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
sCIT_biomass_gc_3,sCIT_biomass_gc_3,sCIT_b_gc_3 <-- CIT_c_gc_3,biomass_gc_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
sCIT_biomass_gc_4,sCIT_biomass_gc_4,sCIT_b_gc_4 <-- CIT_c_gc_4,biomass_gc_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
ACETYLGLUTKIN_RXN_p_me_1,ACETYLGLUTKIN-RXN:Acetylglutamate kinase_me_1,ACETYL_GLU_p_me_1 + 0.9 ATP_p_me_1 + 0.1 PROTON_p_me_1 + 0.1 aATP_p_me_1 --> 0.8 ADP_p_me_1 + N_ACETYL_GLUTAMYL_P_p_me_1 + 0.2 aADP_p_me_1,p_me_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
ACETYLGLUTKIN_RXN_p_me_2,ACETYLGLUTKIN-RXN:Acetylglutamate kinase_me_2,ACETYL_GLU_p_me_2 + 0.9 ATP_p_me_2 + 0.1 PROTON_p_me_2 + 0.1 aATP_p_me_2 --> 0.8 ADP_p_me_2 + N_ACETYL_GLUTAMYL_P_p_me_2 + 0.2 aADP_p_me_2,p_me_2,0.03125532142712679,NA,NA,0.031248336357915477,NA,NA,0.031255321427126406,NA,NA,0.031247898743236167,NA,NA
ACETYLGLUTKIN_RXN_p_me_3,ACETYLGLUTKIN-RXN:Acetylglutamate kinase_me_3,ACETYL_GLU_p_me_3 + 0.9 ATP_p_me_3 + 0.1 PROTON_p_me_3 + 0.1 aATP_p_me_3 --> 0.8 ADP_p_me_3 + N_ACETYL_GLUTAMYL_P_p_me_3 + 0.2 aADP_p_me_3,p_me_3,0.0034728134919203434,NA,NA,0.0034720373731017273,NA,NA,0.0034728134919029116,NA,NA,0.003471988749248889,NA,NA
ACETYLGLUTKIN_RXN_p_me_4,ACETYLGLUTKIN-RXN:Acetylglutamate kinase_me_4,ACETYL_GLU_p_me_4 + 0.9 ATP_p_me_4 + 0.1 PROTON_p_me_4 + 0.1 aATP_p_me_4 --> 0.8 ADP_p_me_4 + N_ACETYL_GLUTAMYL_P_p_me_4 + 0.2 aADP_p_me_4,p_me_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
ACETYLGLUTKIN_RXN_p_gc_1,ACETYLGLUTKIN-RXN:Acetylglutamate kinase_gc_1,ACETYL_GLU_p_gc_1 + 0.9 ATP_p_gc_1 + 0.1 PROTON_p_gc_1 + 0.1 aATP_p_gc_1 --> 0.8 ADP_p_gc_1 + N_ACETYL_GLUTAMYL_P_p_gc_1 + 0.2 aADP_p_gc_1,p_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
ACETYLGLUTKIN_RXN_p_gc_2,ACETYLGLUTKIN-RXN:Acetylglutamate kinase_gc_2,ACETYL_GLU_p_gc_2 + 0.9 ATP_p_gc_2 + 0.1 PROTON_p_gc_2 + 0.1 aATP_p_gc_2 --> 0.8 ADP_p_gc_2 + N_ACETYL_GLUTAMYL_P_p_gc_2 + 0.2 aADP_p_gc_2,p_gc_2,6.330421495949694e-16,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
ACETYLGLUTKIN_RXN_p_gc_3,ACETYLGLUTKIN-RXN:Acetylglutamate kinase_gc_3,ACETYL_GLU_p_gc_3 + 0.9 ATP_p_gc_3 + 0.1 PROTON_p_gc_3 + 0.1 aATP_p_gc_3 --> 0.8 ADP_p_gc_3 + N_ACETYL_GLUTAMYL_P_p_gc_3 + 0.2 aADP_p_gc_3,p_gc_3,-7.866217267151193e-16,NA,NA,-2.7958415946352793e-16,NA,NA,0.0,NA,NA,-1.168216045705652e-11,NA,NA
ACETYLGLUTKIN_RXN_p_gc_4,ACETYLGLUTKIN-RXN:Acetylglutamate kinase_gc_4,ACETYL_GLU_p_gc_4 + 0.9 ATP_p_gc_4 + 0.1 PROTON_p_gc_4 + 0.1 aATP_p_gc_4 --> 0.8 ADP_p_gc_4 + N_ACETYL_GLUTAMYL_P_p_gc_4 + 0.2 aADP_p_gc_4,p_gc_4,1.4549381304044011e-15,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
2KG_OAA_mc_me_1,2KG_OAA_mc_me_1,2_KETOGLUTARATE_m_me_1 + OXALACETIC_ACID_c_me_1 <=> 2_KETOGLUTARATE_c_me_1 + OXALACETIC_ACID_m_me_1,mc_me_1,0.0,NA,NA,-0.5554886318414993,NA,NA,-0.555768877785319,NA,NA,0.0,NA,NA
2KG_OAA_mc_me_2,2KG_OAA_mc_me_2,2_KETOGLUTARATE_m_me_2 + OXALACETIC_ACID_c_me_2 <=> 2_KETOGLUTARATE_c_me_2 + OXALACETIC_ACID_m_me_2,mc_me_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
2KG_OAA_mc_me_3,2KG_OAA_mc_me_3,2_KETOGLUTARATE_m_me_3 + OXALACETIC_ACID_c_me_3 <=> 2_KETOGLUTARATE_c_me_3 + OXALACETIC_ACID_m_me_3,mc_me_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
2KG_OAA_mc_me_4,2KG_OAA_mc_me_4,2_KETOGLUTARATE_m_me_4 + OXALACETIC_ACID_c_me_4 <=> 2_KETOGLUTARATE_c_me_4 + OXALACETIC_ACID_m_me_4,mc_me_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
2KG_OAA_mc_gc_1,2KG_OAA_mc_gc_1,2_KETOGLUTARATE_m_gc_1 + OXALACETIC_ACID_c_gc_1 <=> 2_KETOGLUTARATE_c_gc_1 + OXALACETIC_ACID_m_gc_1,mc_gc_1,0.0,NA,NA,-0.00031339896515344024,NA,NA,-0.0004717588564256608,NA,NA,-0.00034785349238556913,NA,NA
2KG_OAA_mc_gc_2,2KG_OAA_mc_gc_2,2_KETOGLUTARATE_m_gc_2 + OXALACETIC_ACID_c_gc_2 <=> 2_KETOGLUTARATE_c_gc_2 + OXALACETIC_ACID_m_gc_2,mc_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,-0.02145304019972936,NA,NA
2KG_OAA_mc_gc_3,2KG_OAA_mc_gc_3,2_KETOGLUTARATE_m_gc_3 + OXALACETIC_ACID_c_gc_3 <=> 2_KETOGLUTARATE_c_gc_3 + OXALACETIC_ACID_m_gc_3,mc_gc_3,0.0,NA,NA,0.0,NA,NA,2.9140486532176916e-42,NA,NA,0.0,NA,NA
2KG_OAA_mc_gc_4,2KG_OAA_mc_gc_4,2_KETOGLUTARATE_m_gc_4 + OXALACETIC_ACID_c_gc_4 <=> 2_KETOGLUTARATE_c_gc_4 + OXALACETIC_ACID_m_gc_4,mc_gc_4,0.0,NA,NA,-0.0003008943751446888,NA,NA,-0.0004933877896788151,NA,NA,-0.0002834007388268713,NA,NA
LEUCINE_TRNA_LIGASE_RXN_c_me_1,LEUCINE--TRNA-LIGASE-RXN:Leucine--tRNA ligase_me_1,0.65 ATP_c_me_1 + LEU_c_me_1 + LEU_tRNAs_c_me_1 + PROTON_c_me_1 + 0.35 aATP_c_me_1 --> AMP_c_me_1 + Charged_LEU_tRNAs_c_me_1 + 0.65 PPI_c_me_1 + 0.35 aPPI_c_me_1,c_me_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
LEUCINE_TRNA_LIGASE_RXN_c_me_2,LEUCINE--TRNA-LIGASE-RXN:Leucine--tRNA ligase_me_2,0.65 ATP_c_me_2 + LEU_c_me_2 + LEU_tRNAs_c_me_2 + PROTON_c_me_2 + 0.35 aATP_c_me_2 --> AMP_c_me_2 + Charged_LEU_tRNAs_c_me_2 + 0.65 PPI_c_me_2 + 0.35 aPPI_c_me_2,c_me_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
LEUCINE_TRNA_LIGASE_RXN_c_me_3,LEUCINE--TRNA-LIGASE-RXN:Leucine--tRNA ligase_me_3,0.65 ATP_c_me_3 + LEU_c_me_3 + LEU_tRNAs_c_me_3 + PROTON_c_me_3 + 0.35 aATP_c_me_3 --> AMP_c_me_3 + Charged_LEU_tRNAs_c_me_3 + 0.65 PPI_c_me_3 + 0.35 aPPI_c_me_3,c_me_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
LEUCINE_TRNA_LIGASE_RXN_c_me_4,LEUCINE--TRNA-LIGASE-RXN:Leucine--tRNA ligase_me_4,0.65 ATP_c_me_4 + LEU_c_me_4 + LEU_tRNAs_c_me_4 + PROTON_c_me_4 + 0.35 aATP_c_me_4 --> AMP_c_me_4 + Charged_LEU_tRNAs_c_me_4 + 0.65 PPI_c_me_4 + 0.35 aPPI_c_me_4,c_me_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
LEUCINE_TRNA_LIGASE_RXN_c_gc_1,LEUCINE--TRNA-LIGASE-RXN:Leucine--tRNA ligase_gc_1,0.65 ATP_c_gc_1 + LEU_c_gc_1 + LEU_tRNAs_c_gc_1 + PROTON_c_gc_1 + 0.35 aATP_c_gc_1 --> AMP_c_gc_1 + Charged_LEU_tRNAs_c_gc_1 + 0.65 PPI_c_gc_1 + 0.35 aPPI_c_gc_1,c_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
LEUCINE_TRNA_LIGASE_RXN_c_gc_2,LEUCINE--TRNA-LIGASE-RXN:Leucine--tRNA ligase_gc_2,0.65 ATP_c_gc_2 + LEU_c_gc_2 + LEU_tRNAs_c_gc_2 + PROTON_c_gc_2 + 0.35 aATP_c_gc_2 --> AMP_c_gc_2 + Charged_LEU_tRNAs_c_gc_2 + 0.65 PPI_c_gc_2 + 0.35 aPPI_c_gc_2,c_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
LEUCINE_TRNA_LIGASE_RXN_c_gc_3,LEUCINE--TRNA-LIGASE-RXN:Leucine--tRNA ligase_gc_3,0.65 ATP_c_gc_3 + LEU_c_gc_3 + LEU_tRNAs_c_gc_3 + PROTON_c_gc_3 + 0.35 aATP_c_gc_3 --> AMP_c_gc_3 + Charged_LEU_tRNAs_c_gc_3 + 0.65 PPI_c_gc_3 + 0.35 aPPI_c_gc_3,c_gc_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
LEUCINE_TRNA_LIGASE_RXN_c_gc_4,LEUCINE--TRNA-LIGASE-RXN:Leucine--tRNA ligase_gc_4,0.65 ATP_c_gc_4 + LEU_c_gc_4 + LEU_tRNAs_c_gc_4 + PROTON_c_gc_4 + 0.35 aATP_c_gc_4 --> AMP_c_gc_4 + Charged_LEU_tRNAs_c_gc_4 + 0.65 PPI_c_gc_4 + 0.35 aPPI_c_gc_4,c_gc_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
DIAMINOPIMDECARB_RXN_p_me_1,DIAMINOPIMDECARB-RXN:Diaminopimelate decarboxylase_me_1,MESO_DIAMINOPIMELATE_p_me_1 + PROTON_p_me_1 --> CARBON_DIOXIDE_p_me_1 + LYS_p_me_1,p_me_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
DIAMINOPIMDECARB_RXN_p_me_2,DIAMINOPIMDECARB-RXN:Diaminopimelate decarboxylase_me_2,MESO_DIAMINOPIMELATE_p_me_2 + PROTON_p_me_2 --> CARBON_DIOXIDE_p_me_2 + LYS_p_me_2,p_me_2,0.16556874626696183,NA,NA,0.16553174427501285,NA,NA,0.1655687462669619,NA,NA,0.1655294260997237,NA,NA
DIAMINOPIMDECARB_RXN_p_me_3,DIAMINOPIMDECARB-RXN:Diaminopimelate decarboxylase_me_3,MESO_DIAMINOPIMELATE_p_me_3 + PROTON_p_me_3 --> CARBON_DIOXIDE_p_me_3 + LYS_p_me_3,p_me_3,0.01839652736299582,NA,NA,0.018392416030557104,NA,NA,0.01839652736299582,NA,NA,0.018392158455524887,NA,NA
DIAMINOPIMDECARB_RXN_p_me_4,DIAMINOPIMDECARB-RXN:Diaminopimelate decarboxylase_me_4,MESO_DIAMINOPIMELATE_p_me_4 + PROTON_p_me_4 --> CARBON_DIOXIDE_p_me_4 + LYS_p_me_4,p_me_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
DIAMINOPIMDECARB_RXN_p_gc_1,DIAMINOPIMDECARB-RXN:Diaminopimelate decarboxylase_gc_1,MESO_DIAMINOPIMELATE_p_gc_1 + PROTON_p_gc_1 --> CARBON_DIOXIDE_p_gc_1 + LYS_p_gc_1,p_gc_1,-2.784248244109286e-19,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
DIAMINOPIMDECARB_RXN_p_gc_2,DIAMINOPIMDECARB-RXN:Diaminopimelate decarboxylase_gc_2,MESO_DIAMINOPIMELATE_p_gc_2 + PROTON_p_gc_2 --> CARBON_DIOXIDE_p_gc_2 + LYS_p_gc_2,p_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
DIAMINOPIMDECARB_RXN_p_gc_3,DIAMINOPIMDECARB-RXN:Diaminopimelate decarboxylase_gc_3,MESO_DIAMINOPIMELATE_p_gc_3 + PROTON_p_gc_3 --> CARBON_DIOXIDE_p_gc_3 + LYS_p_gc_3,p_gc_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
DIAMINOPIMDECARB_RXN_p_gc_4,DIAMINOPIMDECARB-RXN:Diaminopimelate decarboxylase_gc_4,MESO_DIAMINOPIMELATE_p_gc_4 + PROTON_p_gc_4 --> CARBON_DIOXIDE_p_gc_4 + LYS_p_gc_4,p_gc_4,2.7842482441092854e-19,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
ASPARTATE_TRNA_LIGASE_RXN_c_me_1,ASPARTATE--TRNA-LIGASE-RXN:Aspartate--tRNA ligase_me_1,ASP_tRNAs_c_me_1 + 0.65 ATP_c_me_1 + L_ASPARTATE_c_me_1 + PROTON_c_me_1 + 0.35 aATP_c_me_1 --> AMP_c_me_1 + Charged_ASP_tRNAs_c_me_1 + 0.65 PPI_c_me_1 + 0.35 aPPI_c_me_1,c_me_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
ASPARTATE_TRNA_LIGASE_RXN_c_me_2,ASPARTATE--TRNA-LIGASE-RXN:Aspartate--tRNA ligase_me_2,ASP_tRNAs_c_me_2 + 0.65 ATP_c_me_2 + L_ASPARTATE_c_me_2 + PROTON_c_me_2 + 0.35 aATP_c_me_2 --> AMP_c_me_2 + Charged_ASP_tRNAs_c_me_2 + 0.65 PPI_c_me_2 + 0.35 aPPI_c_me_2,c_me_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
ASPARTATE_TRNA_LIGASE_RXN_c_me_3,ASPARTATE--TRNA-LIGASE-RXN:Aspartate--tRNA ligase_me_3,ASP_tRNAs_c_me_3 + 0.65 ATP_c_me_3 + L_ASPARTATE_c_me_3 + PROTON_c_me_3 + 0.35 aATP_c_me_3 --> AMP_c_me_3 + Charged_ASP_tRNAs_c_me_3 + 0.65 PPI_c_me_3 + 0.35 aPPI_c_me_3,c_me_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
ASPARTATE_TRNA_LIGASE_RXN_c_me_4,ASPARTATE--TRNA-LIGASE-RXN:Aspartate--tRNA ligase_me_4,ASP_tRNAs_c_me_4 + 0.65 ATP_c_me_4 + L_ASPARTATE_c_me_4 + PROTON_c_me_4 + 0.35 aATP_c_me_4 --> AMP_c_me_4 + Charged_ASP_tRNAs_c_me_4 + 0.65 PPI_c_me_4 + 0.35 aPPI_c_me_4,c_me_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
ASPARTATE_TRNA_LIGASE_RXN_c_gc_1,ASPARTATE--TRNA-LIGASE-RXN:Aspartate--tRNA ligase_gc_1,ASP_tRNAs_c_gc_1 + 0.65 ATP_c_gc_1 + L_ASPARTATE_c_gc_1 + PROTON_c_gc_1 + 0.35 aATP_c_gc_1 --> AMP_c_gc_1 + Charged_ASP_tRNAs_c_gc_1 + 0.65 PPI_c_gc_1 + 0.35 aPPI_c_gc_1,c_gc_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
ASPARTATE_TRNA_LIGASE_RXN_c_gc_2,ASPARTATE--TRNA-LIGASE-RXN:Aspartate--tRNA ligase_gc_2,ASP_tRNAs_c_gc_2 + 0.65 ATP_c_gc_2 + L_ASPARTATE_c_gc_2 + PROTON_c_gc_2 + 0.35 aATP_c_gc_2 --> AMP_c_gc_2 + Charged_ASP_tRNAs_c_gc_2 + 0.65 PPI_c_gc_2 + 0.35 aPPI_c_gc_2,c_gc_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
ASPARTATE_TRNA_LIGASE_RXN_c_gc_3,ASPARTATE--TRNA-LIGASE-RXN:Aspartate--tRNA ligase_gc_3,ASP_tRNAs_c_gc_3 + 0.65 ATP_c_gc_3 + L_ASPARTATE_c_gc_3 + PROTON_c_gc_3 + 0.35 aATP_c_gc_3 --> AMP_c_gc_3 + Charged_ASP_tRNAs_c_gc_3 + 0.65 PPI_c_gc_3 + 0.35 aPPI_c_gc_3,c_gc_3,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
ASPARTATE_TRNA_LIGASE_RXN_c_gc_4,ASPARTATE--TRNA-LIGASE-RXN:Aspartate--tRNA ligase_gc_4,ASP_tRNAs_c_gc_4 + 0.65 ATP_c_gc_4 + L_ASPARTATE_c_gc_4 + PROTON_c_gc_4 + 0.35 aATP_c_gc_4 --> AMP_c_gc_4 + Charged_ASP_tRNAs_c_gc_4 + 0.65 PPI_c_gc_4 + 0.35 aPPI_c_gc_4,c_gc_4,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
F16ALDOLASE_RXN_p_me_1,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_me_1,FRUCTOSE_16_DIPHOSPHATE_p_me_1 <=> DIHYDROXY_ACETONE_PHOSPHATE_p_me_1 + GAP_p_me_1,p_me_1,0.006319895719844964,NA,NA,0.006318483323267057,NA,NA,0.006319895719841456,NA,NA,0.006318394836607967,NA,NA
F16ALDOLASE_RXN_p_me_2,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_me_2,FRUCTOSE_16_DIPHOSPHATE_p_me_2 <=> DIHYDROXY_ACETONE_PHOSPHATE_p_me_2 + GAP_p_me_2,p_me_2,-37.40783757655481,NA,NA,-45.53027885669978,NA,NA,-45.529627754197364,NA,NA,-45.530319648283125,NA,NA
F16ALDOLASE_RXN_p_me_3,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_me_3,FRUCTOSE_16_DIPHOSPHATE_p_me_3 <=> DIHYDROXY_ACETONE_PHOSPHATE_p_me_3 + GAP_p_me_3,p_me_3,-38.561660838062686,NA,NA,-47.572301574677454,NA,NA,-47.58600066838212,NA,NA,-38.56126796781833,NA,NA
F16ALDOLASE_RXN_p_me_4,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_me_4,FRUCTOSE_16_DIPHOSPHATE_p_me_4 <=> DIHYDROXY_ACETONE_PHOSPHATE_p_me_4 + GAP_p_me_4,p_me_4,0.051935775092462756,NA,NA,0.051924168269464985,NA,NA,0.051935775092462666,NA,NA,0.05192344110184416,NA,NA
F16ALDOLASE_RXN_p_gc_1,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_gc_1,FRUCTOSE_16_DIPHOSPHATE_p_gc_1 <=> DIHYDROXY_ACETONE_PHOSPHATE_p_gc_1 + GAP_p_gc_1,p_gc_1,1.0302129392025296e-19,NA,NA,1.5500771739525683e-18,NA,NA,2.530851974936452e-10,NA,NA,-1.8430676706178577e-35,NA,NA
F16ALDOLASE_RXN_p_gc_2,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_gc_2,FRUCTOSE_16_DIPHOSPHATE_p_gc_2 <=> DIHYDROXY_ACETONE_PHOSPHATE_p_gc_2 + GAP_p_gc_2,p_gc_2,-0.021987706422017816,NA,NA,1.4667297716984338e-12,NA,NA,-0.021987706422018357,NA,NA,2.4621724480319293e-13,NA,NA
F16ALDOLASE_RXN_p_gc_3,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_gc_3,FRUCTOSE_16_DIPHOSPHATE_p_gc_3 <=> DIHYDROXY_ACETONE_PHOSPHATE_p_gc_3 + GAP_p_gc_3,p_gc_3,-0.021987706416857378,NA,NA,-0.02188113460164867,NA,NA,-0.017590165146501906,NA,NA,-0.01749801828233714,NA,NA
F16ALDOLASE_RXN_p_gc_4,F16ALDOLASE-RXN:Fructose-bisphosphate aldolase_gc_4,FRUCTOSE_16_DIPHOSPHATE_p_gc_4 <=> DIHYDROXY_ACETONE_PHOSPHATE_p_gc_4 + GAP_p_gc_4,p_gc_4,1.0581301601008526e-15,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
RXN_7978_p_me_1,RXN-7978:NIL_me_1,CPD1F_130_p_me_1 + OXYGEN_MOLECULE_p_me_1 + 2.0 PROTON_p_me_1 + 2.0 Reduced_ferredoxins_p_me_1 --> CPD1F_131_p_me_1 + 2.0 Oxidized_ferredoxins_p_me_1 + WATER_p_me_1,p_me_1,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
RXN_7978_p_me_2,RXN-7978:NIL_me_2,CPD1F_130_p_me_2 + OXYGEN_MOLECULE_p_me_2 + 2.0 PROTON_p_me_2 + 2.0 Reduced_ferredoxins_p_me_2 --> CPD1F_131_p_me_2 + 2.0 Oxidized_ferredoxins_p_me_2 + WATER_p_me_2,p_me_2,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA
