,fba1,upb1,lob1
5_METHYL_THF_pc_me_3,1.7329018565278173e-19,9715.0,-1000.0
5_METHYL_THF_pc_me_4,0.0,9715.0,-1000.0
5_METHYL_THF_pc_gc_1,0.0,9715.0,-1000.0
5_METHYL_THF_pc_gc_2,0.0,9715.0,-1000.0
5_METHYL_THF_pc_gc_3,0.0,9715.0,-1000.0
5_METHYL_THF_pc_gc_4,0.0,9715.0,-1000.0
ASN_PROTON_vc_me_1,0.0,9715.0,0.0
ASN_PROTON_vc_me_2,0.0,9715.0,0.0
ASN_PROTON_vc_me_3,0.0,9715.0,0.0
ASN_PROTON_vc_me_4,0.0,9715.0,0.0
ASN_PROTON_vc_gc_1,0.0,9715.0,0.0
ASN_PROTON_vc_gc_2,0.0,9715.0,0.0
ASN_PROTON_vc_gc_3,0.0,9715.0,0.0
ASN_PROTON_vc_gc_4,0.0,9715.0,0.0
WATER_vc_me_1,0.0,9715.0,-1000.0
WATER_vc_me_2,0.0,9715.0,-1000.0
WATER_vc_me_3,0.0,9715.0,-1000.0
WATER_vc_me_4,0.0,9715.0,-1000.0
WATER_vc_gc_1,0.0,9715.0,-1000.0
WATER_vc_gc_2,-0.25648615386258533,9715.0,-1000.0
WATER_vc_gc_3,0.0,9715.0,-1000.0
WATER_vc_gc_4,0.0,9715.0,-1000.0
RXN_9652_p_me_1,0.0,9715.0,0.0
RXN_9652_p_me_2,-6.052550238484186e-19,9715.0,0.0
RXN_9652_p_me_3,0.0,9715.0,0.0
RXN_9652_p_me_4,0.0,9715.0,0.0
RXN_9652_p_gc_1,0.0,9715.0,0.0
RXN_9652_p_gc_2,0.0,9715.0,0.0
RXN_9652_p_gc_3,-9.626892889517697e-18,9715.0,0.0
RXN_9652_p_gc_4,0.0,9715.0,0.0
FUMHYDR_RXN_m_me_1,0.5566474075106626,9715.0,-1000.0
FUMHYDR_RXN_m_me_2,0.03472102025777122,9715.0,-1000.0
FUMHYDR_RXN_m_me_3,0.006944204051353003,9715.0,-1000.0
FUMHYDR_RXN_m_me_4,0.3935195170366092,9715.0,-1000.0
FUMHYDR_RXN_m_gc_1,0.0007855006492421434,9715.0,-1000.0
FUMHYDR_RXN_m_gc_2,0.0938937385263548,9715.0,-1000.0
FUMHYDR_RXN_m_gc_3,-2.5409872597869353e-12,9715.0,-1000.0
FUMHYDR_RXN_m_gc_4,0.0008150411902258576,9715.0,-1000.0
RXN0_884_p_me_1,0.0,9715.0,0.0
RXN0_884_p_me_2,0.0,9715.0,0.0
RXN0_884_p_me_3,0.0,9715.0,0.0
RXN0_884_p_me_4,0.0,9715.0,0.0
RXN0_884_p_gc_1,0.0,9715.0,0.0
RXN0_884_p_gc_2,0.0,9715.0,0.0
RXN0_884_p_gc_3,0.0,9715.0,0.0
RXN0_884_p_gc_4,0.0,9715.0,0.0
HS_pc_me_1,0.0,9715.0,-1000.0
HS_pc_me_2,0.003472102025777126,9715.0,-1000.0
HS_pc_me_3,0.004679789686916993,9715.0,-1000.0
HS_pc_me_4,0.0,9715.0,-1000.0
HS_pc_gc_1,0.0,9715.0,-1000.0
HS_pc_gc_2,0.0,9715.0,-1000.0
HS_pc_gc_3,-4.082624946710505e-12,9715.0,-1000.0
HS_pc_gc_4,7.824957341683e-12,9715.0,-1000.0
FUMHYDR_RXN_c_me_1,0.0,9715.0,-1000.0
FUMHYDR_RXN_c_me_2,0.0,9715.0,-1000.0
FUMHYDR_RXN_c_me_3,0.0,9715.0,-1000.0
FUMHYDR_RXN_c_me_4,0.0,9715.0,-1000.0
FUMHYDR_RXN_c_gc_1,-3.844333309042844e-18,9715.0,-1000.0
FUMHYDR_RXN_c_gc_2,0.0,9715.0,-1000.0
FUMHYDR_RXN_c_gc_3,0.0,9715.0,-1000.0
FUMHYDR_RXN_c_gc_4,4.870130214541392e-12,9715.0,-1000.0
GLUTAMINE_TRNA_LIGASE_RXN_c_me_1,0.0,9715.0,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_me_2,0.0,9715.0,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_me_3,0.0,9715.0,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_me_4,0.0,9715.0,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_gc_1,0.0,9715.0,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_gc_2,0.0,9715.0,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_gc_3,0.0,9715.0,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_gc_4,0.0,9715.0,0.0
ALANINE_AMINOTRANSFERASE_RXN_m_me_1,0.0,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_m_me_2,0.0,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_m_me_3,0.0,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_m_me_4,0.0,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_m_gc_1,0.0,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_m_gc_2,0.0,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_m_gc_3,0.0,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_m_gc_4,0.0,9715.0,-1000.0
Nitrate_ec_me_1,0.0,9715.0,0.0
Nitrate_ec_me_2,2.875463800423291,9715.0,0.0
Nitrate_ec_me_3,0.588429544516311,9715.0,0.0
Nitrate_ec_me_4,0.0,9715.0,0.0
Nitrate_ec_gc_1,0.0,9715.0,0.0
Nitrate_ec_gc_2,0.0,9715.0,0.0
Nitrate_ec_gc_3,0.0,9715.0,0.0
Nitrate_ec_gc_4,0.0,9715.0,0.0
GLYCOGENSYN_RXN_p_me_1,0.0,9715.0,0.0
GLYCOGENSYN_RXN_p_me_2,0.0,9715.0,0.0
GLYCOGENSYN_RXN_p_me_3,0.3998425732407444,9715.0,0.0
GLYCOGENSYN_RXN_p_me_4,0.0,9715.0,0.0
GLYCOGENSYN_RXN_p_gc_1,0.0,9715.0,0.0
GLYCOGENSYN_RXN_p_gc_2,0.0,9715.0,0.0
GLYCOGENSYN_RXN_p_gc_3,0.03082242140325345,9715.0,0.0
GLYCOGENSYN_RXN_p_gc_4,0.0,9715.0,0.0
NITRATE_vc_me_1,0.0,9715.0,0.0
NITRATE_vc_me_2,0.0,9715.0,0.0
NITRATE_vc_me_3,0.0,9715.0,0.0
NITRATE_vc_me_4,0.0,9715.0,0.0
NITRATE_vc_gc_1,0.0,9715.0,0.0
NITRATE_vc_gc_2,0.0,9715.0,0.0
NITRATE_vc_gc_3,0.0,9715.0,0.0
NITRATE_vc_gc_4,0.0,9715.0,0.0
RXN_1841_v_me_1,0.0,9715.0,0.0
RXN_1841_v_me_2,0.0,9715.0,0.0
RXN_1841_v_me_3,0.0,9715.0,0.0
RXN_1841_v_me_4,0.0,9715.0,0.0
RXN_1841_v_gc_1,0.0,9715.0,0.0
RXN_1841_v_gc_2,0.0,9715.0,0.0
RXN_1841_v_gc_3,0.0,9715.0,0.0
RXN_1841_v_gc_4,0.0,9715.0,0.0
ALANINE_AMINOTRANSFERASE_RXN_x_me_1,0.0,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_x_me_2,0.0,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_x_me_3,0.0,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_x_me_4,0.0,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_x_gc_1,0.0,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_x_gc_2,0.0,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_x_gc_3,0.0,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_x_gc_4,0.0,9715.0,-1000.0
MALSYN_RXN_x_me_1,0.0,0.0,0.0
MALSYN_RXN_x_me_2,0.0,0.0,0.0
MALSYN_RXN_x_me_3,0.0,0.0,0.0
MALSYN_RXN_x_me_4,0.0,0.0,0.0
MALSYN_RXN_x_gc_1,0.0,0.0,0.0
MALSYN_RXN_x_gc_2,0.0,0.0,0.0
MALSYN_RXN_x_gc_3,0.0,0.0,0.0
MALSYN_RXN_x_gc_4,0.0,0.0,0.0
MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c_me_1,0.0,9715.0,0.0
MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c_me_2,0.0,9715.0,0.0
MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c_me_3,0.0,9715.0,0.0
MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c_me_4,0.0,9715.0,0.0
MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c_gc_1,0.0,9715.0,0.0
MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c_gc_2,0.0,9715.0,0.0
MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c_gc_3,0.0,9715.0,0.0
MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c_gc_4,0.0,9715.0,0.0
ORNITHINE_CITRULLINE_pc_me_1,0.0,9715.0,-1000.0
ORNITHINE_CITRULLINE_pc_me_2,0.0,9715.0,-1000.0
ORNITHINE_CITRULLINE_pc_me_3,0.0,9715.0,-1000.0
ORNITHINE_CITRULLINE_pc_me_4,0.0,9715.0,-1000.0
ORNITHINE_CITRULLINE_pc_gc_1,0.0,9715.0,-1000.0
ORNITHINE_CITRULLINE_pc_gc_2,0.0,9715.0,-1000.0
ORNITHINE_CITRULLINE_pc_gc_3,-2.0840042638783313e-12,9715.0,-1000.0
ORNITHINE_CITRULLINE_pc_gc_4,0.0,9715.0,-1000.0
RXN0_2301_m_me_1,5.636579519973419e-17,9715.0,0.0
RXN0_2301_m_me_2,2.663333556840564e-18,9715.0,0.0
RXN0_2301_m_me_3,0.0,9715.0,0.0
RXN0_2301_m_me_4,5.947938656083176e-17,9715.0,0.0
RXN0_2301_m_gc_1,0.0,9715.0,0.0
RXN0_2301_m_gc_2,0.0,9715.0,0.0
RXN0_2301_m_gc_3,0.0,9715.0,0.0
RXN0_2301_m_gc_4,0.0,9715.0,0.0
GLT_xc_me_1,0.0,9715.0,-1000.0
GLT_xc_me_2,0.0,9715.0,-1000.0
GLT_xc_me_3,0.0,9715.0,-1000.0
GLT_xc_me_4,0.0,9715.0,-1000.0
GLT_xc_gc_1,0.0,9715.0,-1000.0
GLT_xc_gc_2,0.0,9715.0,-1000.0
GLT_xc_gc_3,0.0009327408419230025,9715.0,-1000.0
GLT_xc_gc_4,0.0,9715.0,-1000.0
pGLU_biomass_me_1,0.0,0.0,-1000.0
pGLU_biomass_me_2,0.0,0.0,-1000.0
pGLU_biomass_me_3,0.0,0.0,-1000.0
pGLU_biomass_me_4,0.0,0.0,-1000.0
pGLU_biomass_gc_1,0.0,0.0,-1000.0
pGLU_biomass_gc_2,0.0,0.0,-1000.0
pGLU_biomass_gc_3,0.0,0.0,-1000.0
pGLU_biomass_gc_4,0.0,0.0,-1000.0
UREASE_RXN_c_me_1,0.0,9715.0,0.0
UREASE_RXN_c_me_2,0.0,9715.0,0.0
UREASE_RXN_c_me_3,0.0,9715.0,0.0
UREASE_RXN_c_me_4,0.0,9715.0,0.0
UREASE_RXN_c_gc_1,0.0,9715.0,0.0
UREASE_RXN_c_gc_2,-8.428595851882727e-16,9715.0,0.0
UREASE_RXN_c_gc_3,0.0,9715.0,0.0
UREASE_RXN_c_gc_4,3.994341505766812e-12,9715.0,0.0
ALANINE_AMINOTRANSFERASE_RXN_c_me_1,-0.010729108995550416,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_c_me_2,-0.03218732698665131,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_c_me_3,-0.03218732698665124,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_c_me_4,-0.010729108995550416,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_c_gc_1,0.0,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_c_gc_2,0.0,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_c_gc_3,0.0,9715.0,-1000.0
ALANINE_AMINOTRANSFERASE_RXN_c_gc_4,0.0,9715.0,-1000.0
DIAMINOPIMEPIM_RXN_p_me_1,0.0,9715.0,0.0
DIAMINOPIMEPIM_RXN_p_me_2,0.16553482663530453,9715.0,0.0
DIAMINOPIMEPIM_RXN_p_me_3,0.01839275851503396,9715.0,0.0
DIAMINOPIMEPIM_RXN_p_me_4,0.0,9715.0,0.0
DIAMINOPIMEPIM_RXN_p_gc_1,0.0,9715.0,0.0
DIAMINOPIMEPIM_RXN_p_gc_2,0.0,9715.0,0.0
DIAMINOPIMEPIM_RXN_p_gc_3,0.0,9715.0,0.0
DIAMINOPIMEPIM_RXN_p_gc_4,0.0,9715.0,0.0
sFUM_biomass_me_1,0.0,0.0,-1000.0
sFUM_biomass_me_2,0.0,0.0,-1000.0
sFUM_biomass_me_3,0.0,0.0,-1000.0
sFUM_biomass_me_4,0.0,0.0,-1000.0
sFUM_biomass_gc_1,0.0,0.0,-1000.0
sFUM_biomass_gc_2,0.0,0.0,-1000.0
sFUM_biomass_gc_3,0.0,0.0,-1000.0
sFUM_biomass_gc_4,0.0,0.0,-1000.0
GLURS_RXN_c_me_1,0.0,9715.0,0.0
GLURS_RXN_c_me_2,0.0,9715.0,0.0
GLURS_RXN_c_me_3,0.0,9715.0,0.0
GLURS_RXN_c_me_4,0.0,9715.0,0.0
GLURS_RXN_c_gc_1,0.0,9715.0,0.0
GLURS_RXN_c_gc_2,0.0,9715.0,0.0
GLURS_RXN_c_gc_3,0.0,9715.0,0.0
GLURS_RXN_c_gc_4,0.0,9715.0,0.0
ISOBUTYRYL_COA_xc_me_1,0.0,9715.0,-1000.0
ISOBUTYRYL_COA_xc_me_2,-7.437078778277396e-19,9715.0,-1000.0
ISOBUTYRYL_COA_xc_me_3,0.0,9715.0,-1000.0
ISOBUTYRYL_COA_xc_me_4,0.0,9715.0,-1000.0
ISOBUTYRYL_COA_xc_gc_1,0.0,9715.0,-1000.0
ISOBUTYRYL_COA_xc_gc_2,0.0,9715.0,-1000.0
ISOBUTYRYL_COA_xc_gc_3,0.0,9715.0,-1000.0
ISOBUTYRYL_COA_xc_gc_4,0.0,9715.0,-1000.0
2K_ADIPATE_mc_me_1,5.636579519973417e-17,9715.0,-1000.0
2K_ADIPATE_mc_me_2,0.0,9715.0,-1000.0
2K_ADIPATE_mc_me_3,0.0,9715.0,-1000.0
2K_ADIPATE_mc_me_4,0.0,9715.0,-1000.0
2K_ADIPATE_mc_gc_1,0.0,9715.0,-1000.0
2K_ADIPATE_mc_gc_2,0.0,9715.0,-1000.0
2K_ADIPATE_mc_gc_3,0.0,9715.0,-1000.0
2K_ADIPATE_mc_gc_4,0.0,9715.0,-1000.0
GABATRANSAM_RXN_m_me_1,0.0,9715.0,0.0
GABATRANSAM_RXN_m_me_2,0.0,9715.0,0.0
GABATRANSAM_RXN_m_me_3,0.0,9715.0,0.0
GABATRANSAM_RXN_m_me_4,0.0,9715.0,0.0
GABATRANSAM_RXN_m_gc_1,0.0,9715.0,0.0
GABATRANSAM_RXN_m_gc_2,0.0,9715.0,0.0
GABATRANSAM_RXN_m_gc_3,0.0,9715.0,0.0
GABATRANSAM_RXN_m_gc_4,0.0,9715.0,0.0
1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p_me_1,0.0,9715.0,0.0
1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p_me_2,0.0,9715.0,0.0
1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p_me_3,0.0,9715.0,0.0
1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p_me_4,0.0,9715.0,0.0
1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p_gc_1,0.0,9715.0,0.0
1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p_gc_2,0.0,9715.0,0.0
1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p_gc_3,0.0,9715.0,0.0
1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p_gc_4,0.0,9715.0,0.0
GLY_PROTON_rev_vc_me_1,0.0008132853758592706,9715.0,0.0
GLY_PROTON_rev_vc_me_2,0.0,9715.0,0.0
GLY_PROTON_rev_vc_me_3,0.0,9715.0,0.0
GLY_PROTON_rev_vc_me_4,0.0035659411041979146,9715.0,0.0
GLY_PROTON_rev_vc_gc_1,0.0,9715.0,0.0
GLY_PROTON_rev_vc_gc_2,0.0,9715.0,0.0
GLY_PROTON_rev_vc_gc_3,0.0,9715.0,0.0
GLY_PROTON_rev_vc_gc_4,0.0,9715.0,0.0
THREDEHYD_RXN_p_me_1,0.0,9715.0,0.0
THREDEHYD_RXN_p_me_2,0.0,9715.0,0.0
THREDEHYD_RXN_p_me_3,0.014451453355902793,9715.0,0.0
THREDEHYD_RXN_p_me_4,0.0,9715.0,0.0
THREDEHYD_RXN_p_gc_1,0.0,9715.0,0.0
THREDEHYD_RXN_p_gc_2,0.0,9715.0,0.0
THREDEHYD_RXN_p_gc_3,0.0,9715.0,0.0
THREDEHYD_RXN_p_gc_4,0.0,9715.0,0.0
MANNPISOM_RXN_c_me_1,0.0,9715.0,-1000.0
MANNPISOM_RXN_c_me_2,0.0,9715.0,-1000.0
MANNPISOM_RXN_c_me_3,0.0,9715.0,-1000.0
MANNPISOM_RXN_c_me_4,0.0,9715.0,-1000.0
MANNPISOM_RXN_c_gc_1,0.0,9715.0,-1000.0
MANNPISOM_RXN_c_gc_2,0.0,9715.0,-1000.0
MANNPISOM_RXN_c_gc_3,0.0,9715.0,-1000.0
MANNPISOM_RXN_c_gc_4,0.0,9715.0,-1000.0
ATP_pc_me_1,-2.1922128646127996e-16,9715.0,-1000.0
ATP_pc_me_2,-2.183276861418603e-12,9715.0,-1000.0
ATP_pc_me_3,6.691666400243309e-15,9715.0,-1000.0
ATP_pc_me_4,4.383229294193919e-16,9715.0,-1000.0
ATP_pc_gc_1,3.2976528490090283e-18,9715.0,-1000.0
ATP_pc_gc_2,1.259595022537381e-12,9715.0,-1000.0
ATP_pc_gc_3,3.350238579639235e-17,9715.0,-1000.0
ATP_pc_gc_4,9.661116575008294e-19,9715.0,-1000.0
PROPCOASYN_RXN_x_me_1,-5.636579519973418e-17,9715.0,0.0
PROPCOASYN_RXN_x_me_2,-5.8130124364709435e-18,9715.0,0.0
PROPCOASYN_RXN_x_me_3,0.0,9715.0,0.0
PROPCOASYN_RXN_x_me_4,-5.947938656083175e-17,9715.0,0.0
PROPCOASYN_RXN_x_gc_1,0.0,9715.0,0.0
PROPCOASYN_RXN_x_gc_2,0.0,9715.0,0.0
PROPCOASYN_RXN_x_gc_3,0.0,9715.0,0.0
PROPCOASYN_RXN_x_gc_4,0.0,9715.0,0.0
OAA_Pi_mc_me_1,1.6013051545612468e-16,9715.0,-1000.0
OAA_Pi_mc_me_2,-1.9118750988022985e-16,9715.0,-1000.0
OAA_Pi_mc_me_3,-2.622991894368097e-14,9715.0,-1000.0
OAA_Pi_mc_me_4,1.6013051545612468e-16,9715.0,-1000.0
OAA_Pi_mc_gc_1,0.0,9715.0,-1000.0
OAA_Pi_mc_gc_2,0.0,9715.0,-1000.0
OAA_Pi_mc_gc_3,1.0410192888470601e-12,9715.0,-1000.0
OAA_Pi_mc_gc_4,0.0,9715.0,-1000.0
ACSERLY_RXN_c_me_1,0.0,9715.0,0.0
ACSERLY_RXN_c_me_2,0.003472102025777126,9715.0,0.0
ACSERLY_RXN_c_me_3,0.004679789686916993,9715.0,0.0
ACSERLY_RXN_c_me_4,0.0,9715.0,0.0
ACSERLY_RXN_c_gc_1,0.0,9715.0,0.0
ACSERLY_RXN_c_gc_2,0.0,9715.0,0.0
ACSERLY_RXN_c_gc_3,-4.082624946710505e-12,9715.0,0.0
ACSERLY_RXN_c_gc_4,7.824957341683e-12,9715.0,0.0
ACETOOHBUTSYN_RXN_p_me_1,0.0,9715.0,0.0
ACETOOHBUTSYN_RXN_p_me_2,0.13006308020312438,9715.0,0.0
ACETOOHBUTSYN_RXN_p_me_3,0.014451453355902793,9715.0,0.0
ACETOOHBUTSYN_RXN_p_me_4,0.0,9715.0,0.0
ACETOOHBUTSYN_RXN_p_gc_1,0.0,9715.0,0.0
ACETOOHBUTSYN_RXN_p_gc_2,0.0,9715.0,0.0
ACETOOHBUTSYN_RXN_p_gc_3,0.0,9715.0,0.0
ACETOOHBUTSYN_RXN_p_gc_4,0.0,9715.0,0.0
2_ISOPROPYLMALATESYN_RXN_p_me_1,0.005692996525259835,9715.0,0.0
2_ISOPROPYLMALATESYN_RXN_p_me_2,0.0034721020257771277,9715.0,0.0
2_ISOPROPYLMALATESYN_RXN_p_me_3,0.004679789686916992,9715.0,0.0
2_ISOPROPYLMALATESYN_RXN_p_me_4,0.03059203694141291,9715.0,0.0
2_ISOPROPYLMALATESYN_RXN_p_gc_1,0.0,9715.0,0.0
2_ISOPROPYLMALATESYN_RXN_p_gc_2,0.0,9715.0,0.0
2_ISOPROPYLMALATESYN_RXN_p_gc_3,-4.082586439138948e-12,9715.0,0.0
2_ISOPROPYLMALATESYN_RXN_p_gc_4,7.824957341683e-12,9715.0,0.0
3_ISOPROPYLMALISOM_RXN_p_me_1,0.005692996525259835,9715.0,0.0
3_ISOPROPYLMALISOM_RXN_p_me_2,0.0034721020257771286,9715.0,0.0
3_ISOPROPYLMALISOM_RXN_p_me_3,0.004679789686916993,9715.0,0.0
3_ISOPROPYLMALISOM_RXN_p_me_4,0.03059203694141291,9715.0,0.0
3_ISOPROPYLMALISOM_RXN_p_gc_1,0.0,9715.0,0.0
3_ISOPROPYLMALISOM_RXN_p_gc_2,0.0,9715.0,0.0
3_ISOPROPYLMALISOM_RXN_p_gc_3,0.0,9715.0,0.0
3_ISOPROPYLMALISOM_RXN_p_gc_4,7.824957341683e-12,9715.0,0.0
4_AMINO_BUTYRATE_PROTON_rev_vc_me_1,0.0,9715.0,0.0
4_AMINO_BUTYRATE_PROTON_rev_vc_me_2,0.019049642570003095,9715.0,0.0
4_AMINO_BUTYRATE_PROTON_rev_vc_me_3,0.019049642570003092,9715.0,0.0
4_AMINO_BUTYRATE_PROTON_rev_vc_me_4,0.0,9715.0,0.0
4_AMINO_BUTYRATE_PROTON_rev_vc_gc_1,0.0,9715.0,0.0
4_AMINO_BUTYRATE_PROTON_rev_vc_gc_2,0.0,9715.0,0.0
4_AMINO_BUTYRATE_PROTON_rev_vc_gc_3,0.0,9715.0,0.0
4_AMINO_BUTYRATE_PROTON_rev_vc_gc_4,0.0,9715.0,0.0
GLUC1PADENYLTRANS_RXN_p_me_1,0.0,9715.0,0.0
GLUC1PADENYLTRANS_RXN_p_me_2,1.920246091542445e-16,9715.0,0.0
GLUC1PADENYLTRANS_RXN_p_me_3,0.3998425732407444,9715.0,0.0
GLUC1PADENYLTRANS_RXN_p_me_4,0.0,9715.0,0.0
GLUC1PADENYLTRANS_RXN_p_gc_1,0.0,9715.0,0.0
GLUC1PADENYLTRANS_RXN_p_gc_2,0.0,9715.0,0.0
GLUC1PADENYLTRANS_RXN_p_gc_3,0.030822421403253447,9715.0,0.0
GLUC1PADENYLTRANS_RXN_p_gc_4,0.0,9715.0,0.0
ACONITATEHYDR_RXN_c_me_1,0.0,9715.0,-1000.0
ACONITATEHYDR_RXN_c_me_2,-9.312763040660203e-16,9715.0,-1000.0
ACONITATEHYDR_RXN_c_me_3,0.0,9715.0,-1000.0
ACONITATEHYDR_RXN_c_me_4,0.0,9715.0,-1000.0
ACONITATEHYDR_RXN_c_gc_1,0.000464623100699863,9715.0,-1000.0
ACONITATEHYDR_RXN_c_gc_2,0.0,9715.0,-1000.0
ACONITATEHYDR_RXN_c_gc_3,0.0,9715.0,-1000.0
ACONITATEHYDR_RXN_c_gc_4,0.0008150411937823071,9715.0,-1000.0
PROTONATP_rev_vc_me_1,1.3205379110743949,9715.0,0.0
PROTONATP_rev_vc_me_2,0.0,9715.0,0.0
PROTONATP_rev_vc_me_3,0.0,9715.0,0.0
PROTONATP_rev_vc_me_4,1.54882007246714,9715.0,0.0
PROTONATP_rev_vc_gc_1,-3.471249688947956e-18,9715.0,0.0
PROTONATP_rev_vc_gc_2,1.0833885018467568,9715.0,0.0
PROTONATP_rev_vc_gc_3,0.0,9715.0,0.0
PROTONATP_rev_vc_gc_4,0.0,9715.0,0.0
MALTODEXGLUCOSID_RXN_p_me_1,0.0,0.0,0.0
MALTODEXGLUCOSID_RXN_p_me_2,0.0,0.0,0.0
MALTODEXGLUCOSID_RXN_p_me_3,0.0,0.0,0.0
MALTODEXGLUCOSID_RXN_p_me_4,0.0,0.0,0.0
MALTODEXGLUCOSID_RXN_p_gc_1,0.0,0.0,0.0
MALTODEXGLUCOSID_RXN_p_gc_2,0.0,0.0,0.0
MALTODEXGLUCOSID_RXN_p_gc_3,0.0,0.0,0.0
MALTODEXGLUCOSID_RXN_p_gc_4,0.0,0.0,0.0
PGLYCDEHYDROG_RXN_p_me_1,0.012105437689132503,9715.0,-1000.0
PGLYCDEHYDROG_RXN_p_me_2,0.07798153737672296,9715.0,-1000.0
PGLYCDEHYDROG_RXN_p_me_3,0.05382778415382497,9715.0,-1000.0
PGLYCDEHYDROG_RXN_p_me_4,0.010729109824963182,9715.0,-1000.0
PGLYCDEHYDROG_RXN_p_gc_1,-1.2814444363476132e-18,9715.0,-1000.0
PGLYCDEHYDROG_RXN_p_gc_2,0.021453039464364384,9715.0,-1000.0
PGLYCDEHYDROG_RXN_p_gc_3,0.0,9715.0,-1000.0
PGLYCDEHYDROG_RXN_p_gc_4,-1.1217680755435221e-11,9715.0,-1000.0
ACETOOHBUTREDUCTOISOM_RXN_p_me_1,0.0,9715.0,0.0
ACETOOHBUTREDUCTOISOM_RXN_p_me_2,0.13006308020312438,9715.0,0.0
ACETOOHBUTREDUCTOISOM_RXN_p_me_3,0.014451453355902793,9715.0,0.0
ACETOOHBUTREDUCTOISOM_RXN_p_me_4,0.0,9715.0,0.0
ACETOOHBUTREDUCTOISOM_RXN_p_gc_1,0.0,9715.0,0.0
ACETOOHBUTREDUCTOISOM_RXN_p_gc_2,0.0,9715.0,0.0
ACETOOHBUTREDUCTOISOM_RXN_p_gc_3,0.0,9715.0,0.0
ACETOOHBUTREDUCTOISOM_RXN_p_gc_4,0.0,9715.0,0.0
THR_PROTON_rev_vc_me_1,0.019049642570003092,9715.0,0.0
THR_PROTON_rev_vc_me_2,0.0,9715.0,0.0
THR_PROTON_rev_vc_me_3,0.0,9715.0,0.0
THR_PROTON_rev_vc_me_4,0.019049642570003092,9715.0,0.0
THR_PROTON_rev_vc_gc_1,0.0,9715.0,0.0
THR_PROTON_rev_vc_gc_2,0.0,9715.0,0.0
THR_PROTON_rev_vc_gc_3,4.082586439138948e-12,9715.0,0.0
THR_PROTON_rev_vc_gc_4,-7.824957341683e-12,9715.0,0.0
ACSERLY_RXN_p_me_1,0.0,9715.0,0.0
ACSERLY_RXN_p_me_2,0.0034721020257442985,9715.0,0.0
ACSERLY_RXN_p_me_3,0.004679789686916992,9715.0,0.0
ACSERLY_RXN_p_me_4,0.0,9715.0,0.0
ACSERLY_RXN_p_gc_1,0.0,9715.0,0.0
ACSERLY_RXN_p_gc_2,0.0,9715.0,0.0
ACSERLY_RXN_p_gc_3,4.082624946710505e-12,9715.0,0.0
ACSERLY_RXN_p_gc_4,-7.824957341683e-12,9715.0,0.0
Beta_Oxidation_x_me_1,0.0,9715.0,0.0
Beta_Oxidation_x_me_2,0.0,9715.0,0.0
